x_from,y_from,x_to,y_to,dist,json
-73.978645,40.760841,-73.986816,40.760841,478.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.986754, 40.760926], 'name': 'West 48th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.986754, 40.760926], 'name': 'West 48th Street'}], 'durations': [[0, 478.7], [229.7, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.987419,40.760841,460.6,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.987221, 40.760758], 'name': '8th Avenue'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.987221, 40.760758], 'name': '8th Avenue'}], 'durations': [[0, 460.6], [247.8, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.980408,40.760841,186.8,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.980482, 40.760742], 'name': 'West 51st Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.980482, 40.760742], 'name': 'West 51st Street'}], 'durations': [[0, 186.8], [225.1, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.991486,40.760841,487.9,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.991697, 40.760553], 'name': 'West 45th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.991697, 40.760553], 'name': 'West 45th Street'}], 'durations': [[0, 487.9], [451.8, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.972458,40.760841,305.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.972572, 40.760684], 'name': 'East 55th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.972572, 40.760684], 'name': 'East 55th Street'}], 'durations': [[0, 305.2], [292.2, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.954681,40.760841,597.8,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.955574, 40.761419], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.955574, 40.761419], 'name': 'FDR Drive'}], 'durations': [[0, 597.8], [1044.2, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.991478,40.760841,487.8,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.991691, 40.760551], 'name': 'West 45th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.991691, 40.760551], 'name': 'West 45th Street'}], 'durations': [[0, 487.8], [451.9, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.982864,40.760841,301.5,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.982812, 40.760912], 'name': 'West 50th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.982812, 40.760912], 'name': 'West 50th Street'}], 'durations': [[0, 301.5], [110.4, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.976532,40.760841,244.4,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.976604, 40.760742], 'name': 'West 53rd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.976604, 40.760742], 'name': 'West 53rd Street'}], 'durations': [[0, 244.4], [346.2, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.001656,40.760841,719.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.001907, 40.760944], 'name': '12th Avenue'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.001907, 40.760944], 'name': '12th Avenue'}], 'durations': [[0, 719.2], [518.1, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.002846,40.760841,729.3,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.002777, 40.760752], 'name': ''}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.002777, 40.760752], 'name': ''}], 'durations': [[0, 729.3], [662.5, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.995117,40.760841,668.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.994931, 40.761095], 'name': 'West 44th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.994931, 40.761095], 'name': 'West 44th Street'}], 'durations': [[0, 668.2], [439.7, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.998024,40.760841,651.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.998104, 40.760733], 'name': 'West 42nd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.998104, 40.760733], 'name': 'West 42nd Street'}], 'durations': [[0, 651.2], [489.6, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.987267,40.760841,461.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.987185, 40.760807], 'name': '8th Avenue'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.987185, 40.760807], 'name': '8th Avenue'}], 'durations': [[0, 461.7], [246.7, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.959068,40.760841,561.6,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.959065, 40.760846], 'name': 'East 62nd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.959065, 40.760846], 'name': 'East 62nd Street'}], 'durations': [[0, 561.6], [596.6, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.994476,40.760841,594.4,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.994441, 40.760889], 'name': 'West 44th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.994441, 40.760889], 'name': 'West 44th Street'}], 'durations': [[0, 594.4], [470.7, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.985909,40.760841,498.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.986061, 40.760634], 'name': 'West 48th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.986061, 40.760634], 'name': 'West 48th Street'}], 'durations': [[0, 498.7], [209.7, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.999557,40.760841,677.0,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.999768, 40.760547], 'name': 'West 41st Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.999768, 40.760547], 'name': 'West 41st Street'}], 'durations': [[0, 677], [546.7, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.005524,40.760841,1196.3,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.005666, 40.760647], 'name': 'Lincoln Tunnel'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.005666, 40.760647], 'name': 'Lincoln Tunnel'}], 'durations': [[0, 1196.3], [613.3, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.984421,40.760841,350.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.984421, 40.760841], 'name': 'Broadway'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.984421, 40.760841], 'name': 'Broadway'}], 'durations': [[0, 350.2], [208.5, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.957603,40.760841,595.6,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.95752, 40.760973], 'name': 'East 63rd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.95752, 40.760973], 'name': 'East 63rd Street'}], 'durations': [[0, 595.6], [537.2, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.984634,40.760841,324.1,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.984627, 40.760851], 'name': 'West 49th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.984627, 40.760851], 'name': 'West 49th Street'}], 'durations': [[0, 324.1], [294.6, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.980957,40.760841,201.3,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.980898, 40.76092], 'name': 'West 51st Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.980898, 40.76092], 'name': 'West 51st Street'}], 'durations': [[0, 201.3], [210.6, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.992668,40.760841,502.9,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.9926, 40.760933], 'name': 'West 45th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.9926, 40.760933], 'name': 'West 45th Street'}], 'durations': [[0, 502.9], [436.8, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.961624,40.760841,512.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.961477, 40.761039], 'name': 'East 61st Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.961477, 40.761039], 'name': 'East 61st Street'}], 'durations': [[0, 512.7], [555.6, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.00898,40.760841,1165.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.008311, 40.761756], 'name': 'Lincoln Tunnel'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.008311, 40.761756], 'name': 'Lincoln Tunnel'}], 'durations': [[0, 1165.7], [643.9, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.014244,40.760841,1119.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.012341, 40.763445], 'name': 'Lincoln Tunnel'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.012341, 40.763445], 'name': 'Lincoln Tunnel'}], 'durations': [[0, 1119.2], [690.4, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.911469,40.760841,1060.8,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.911818, 40.761003], 'name': '45th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.911818, 40.761003], 'name': '45th Street'}], 'durations': [[0, 1060.8], [1226.1, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.978241,40.760841,9.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.978373, 40.760661], 'name': 'West 52nd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.978373, 40.760661], 'name': 'West 52nd Street'}], 'durations': [[0, 9.7], [201.5, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.962158,40.760841,581.2,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.962343, 40.760579], 'name': 'East 60th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.962343, 40.760579], 'name': 'East 60th Street'}], 'durations': [[0, 581.2], [615.4, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.954109,40.760841,599.7,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.955333, 40.761633], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.955333, 40.761633], 'name': 'FDR Drive'}], 'durations': [[0, 599.7], [1042.3, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.968414,40.760841,306.9,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.968533, 40.760678], 'name': 'East 57th Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.968533, 40.760678], 'name': 'East 57th Street'}], 'durations': [[0, 306.9], [346.5, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.004074,40.760841,727.0,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.004072, 40.760844], 'name': 'Lincoln Tunnel'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.004072, 40.760844], 'name': 'Lincoln Tunnel'}], 'durations': [[0, 727], [1082.6, 0]], 'code': 'Ok'}
-73.978645,40.760841,-74.002708,40.760841,727.0,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.002719, 40.760761], 'name': ''}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-74.002719, 40.760761], 'name': ''}], 'durations': [[0, 727], [664.8, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.948509,40.760841,1015.0,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.949911, 40.761591], 'name': 'Main Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.949911, 40.761591], 'name': 'Main Street'}], 'durations': [[0, 1015], [1217.1, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.957481,40.760841,597.0,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.957421, 40.760938], 'name': 'East 63rd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.957421, 40.760938], 'name': 'East 63rd Street'}], 'durations': [[0, 597], [535.8, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.976135,40.760841,232.6,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.9763, 40.760615], 'name': 'West 53rd Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.9763, 40.760615], 'name': 'West 53rd Street'}], 'durations': [[0, 232.6], [358, 0]], 'code': 'Ok'}
-73.978645,40.760841,-73.961662,40.760841,513.6,{'destinations': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.961506, 40.761052], 'name': 'East 61st Street'}], 'sources': [{'location': [-73.978682, 40.760792], 'name': 'West 52nd Street'}, {'location': [-73.961506, 40.761052], 'name': 'East 61st Street'}], 'durations': [[0, 513.6], [554.7, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.962349,40.764851,623.2,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.962446, 40.764719], 'name': 'East 65th Street'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.962446, 40.764719], 'name': 'East 65th Street'}], 'durations': [[0, 623.2], [704.3, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.988029,40.764851,200.8,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.98797, 40.764826], 'name': '9th Avenue'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.98797, 40.764826], 'name': '9th Avenue'}], 'durations': [[0, 200.8], [129, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.975075,40.764851,292.4,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.974886, 40.765108], 'name': 'Central Park South'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.974886, 40.765108], 'name': 'Central Park South'}], 'durations': [[0, 292.4], [312.5, 0]], 'code': 'Ok'}
-73.983765,40.764851,-74.003113,40.764851,599.6,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-74.003532, 40.7636], 'name': ''}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-74.003532, 40.7636], 'name': ''}], 'durations': [[0, 599.6], [509.3, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.954994,40.764851,769.4,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.955158, 40.76492], 'name': 'York Avenue'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.955158, 40.76492], 'name': 'York Avenue'}], 'durations': [[0, 769.4], [805.4, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.982712,40.764851,255.8,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.982659, 40.764923], 'name': 'West 55th Street'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.982659, 40.764923], 'name': 'West 55th Street'}], 'durations': [[0, 255.8], [194.8, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.96727,40.764851,583.8,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.967117, 40.765056], 'name': 'East 63rd Street'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.967117, 40.765056], 'name': 'East 63rd Street'}], 'durations': [[0, 583.8], [541.2, 0]], 'code': 'Ok'}
-73.983765,40.764851,-73.991394,40.764851,317.5,{'destinations': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.991601, 40.764938], 'name': '10th Avenue'}], 'sources': [{'location': [-73.983916, 40.764647], 'name': 'West 54th Street'}, {'location': [-73.991601, 40.764938], 'name': '10th Avenue'}], 'durations': [[0, 317.5], [166.9, 0]], 'code': 'Ok'}
